date;category;comment;outcome_account;outcome;outcome_currency;income_account;income;income_currency
15/07/2016;Продукты;Сервелат;Сбербанк;141.1;RUB;Сбербанк;0;RUB
15/07/2016;Продукты;Морковь;Сбербанк;7;RUB;Сбербанк;0;RUB
15/07/2016;Продукты;Хлеб;Сбербанк;12;RUB;Сбербанк;0;RUB
15/07/2016;Продукты;Яйцо;Сбербанк;43;RUB;Сбербанк;0;RUB
15/07/2016;Продукты;Капуста ;Сбербанк;29.86;RUB;Сбербанк;0;RUB
15/07/2016;Продукты;Картошка;Сбербанк;20.12;RUB;Сбербанк;0;RUB
15/07/2016;Прочее;Пакет;Сбербанк;3;RUB;Сбербанк;0;RUB
15/07/2016;Сладкое;Печенье;Сбербанк;39.9;RUB;Сбербанк;0;RUB
15/07/2016;Фрукты;Яблоки;Сбербанк;45;RUB;Сбербанк;0;RUB
16/07/2016;Сладкое;Квас;Сбербанк;26;RUB;Сбербанк;0;RUB
16/07/2016;Связь;Мтс;UniCredit;64.03;RUB;UniCredit;0;RUB
16/07/2016;Продукты;Сахар;Сбербанк;49;RUB;Сбербанк;0;RUB
17/07/2016;Парикмахерская;;Сбербанк;150;RUB;Сбербанк;0;RUB
19/07/2016;Продукты;Молоко;Сбербанк;47.1;RUB;Сбербанк;0;RUB
19/07/2016;Сладкое;Печенье;Сбербанк;39.9;RUB;Сбербанк;0;RUB
19/07/2016;Жилье;;Сбербанк;8500;RUB;Сбербанк;0;RUB
20/07/2016;Сладкое;Печенье;Сбербанк;39.8;RUB;Сбербанк;0;RUB
20/07/2016;Зарплата;Аванс;Сбербанк;0;RUB;Сбербанк;10000;RUB
20/07/2016;Продукты;Аджика;Сбербанк;81.9;RUB;Сбербанк;0;RUB
20/07/2016;Продукты;Майонез;Сбербанк;25.9;RUB;Сбербанк;0;RUB
20/07/2016;Продукты;Хлеб;Сбербанк;37.4;RUB;Сбербанк;0;RUB
22/07/2016;Связь;Мтс;Сбербанк;50;RUB;Сбербанк;0;RUB
23/07/2016;Связь;Мтс;Сбербанк;43.09;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Макароны;Сбербанк;14.3;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Капуста ;Сбербанк;14.4;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Морковь;Сбербанк;8.31;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Пельмени;Сбербанк;108.58;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Картошка;Сбербанк;15.41;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Курица для супа;Сбербанк;43.96;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Хлеб;Сбербанк;12.1;RUB;Сбербанк;0;RUB
23/07/2016;Продукты;Молоко;Сбербанк;35.1;RUB;Сбербанк;0;RUB
23/07/2016;Сладкое;Трубочки;Сбербанк;38.4;RUB;Сбербанк;0;RUB
23/07/2016;Сладкое;Печенье;Сбербанк;39.9;RUB;Сбербанк;0;RUB
24/07/2016;Сладкое;Квас;Сбербанк;26;RUB;Сбербанк;0;RUB
26/07/2016;Продукты;Хлеб;Сбербанк;22;RUB;Сбербанк;0;RUB
26/07/2016;Сладкое;Печенье;Сбербанк;39;RUB;Сбербанк;0;RUB
27/07/2016;Продукты;Молоко;Сбербанк;42.9;RUB;Сбербанк;0;RUB
27/07/2016;Сладкое;;Сбербанк;35.1;RUB;Сбербанк;0;RUB
28/07/2016;Продукты;Пельмени;Сбербанк;119.9;RUB;Сбербанк;0;RUB
28/07/2016;Продукты;Майонез;Сбербанк;41.9;RUB;Сбербанк;0;RUB
28/07/2016;Продукты;Ряженка;Сбербанк;62.4;RUB;Сбербанк;0;RUB
28/07/2016;Гигиена;Мыло;Сбербанк;44.9;RUB;Сбербанк;0;RUB
28/07/2016;Сладкое;Печенье;Сбербанк;21.9;RUB;Сбербанк;0;RUB
29/07/2016;Сладкое;Зефир;Сбербанк;53;RUB;Сбербанк;0;RUB
29/07/2016;Связь;Мтс;Сбербанк;20;RUB;Сбербанк;0;RUB
31/07/2016;Продукты;Хлеб;Сбербанк;22;RUB;Сбербанк;0;RUB
31/07/2016;Продукты;Ряженка;Сбербанк;39.1;RUB;Сбербанк;0;RUB
31/07/2016;Сладкое;Киткат;Сбербанк;48.9;RUB;Сбербанк;0;RUB
01/08/2016;;Для командировки;Сбербанк;6000;RUB;Наличные;6000;RUB
01/08/2016;Еда;2 хлеба;Наличные;6;RUB;Наличные;0;RUB
01/08/2016;Еда;Суп;Наличные;75;RUB;Наличные;0;RUB
02/08/2016;Еда;Суп;Наличные;70;RUB;Наличные;0;RUB
02/08/2016;Еда;Хлеб 3х;Наличные;9;RUB;Наличные;0;RUB
04/08/2016;Еда;Завтрак;Наличные;5;RUB;Наличные;0;RUB
05/08/2016;Зарплата;За июль;UniCredit;0;RUB;UniCredit;50900;RUB
05/08/2016;Суточные;Суточные за 4 дня;Сбербанк;0;RUB;Сбербанк;7600;RUB
05/08/2016;Другие деньги;С такси;Сбербанк;0;RUB;Сбербанк;665;RUB
05/08/2016;Другие деньги;;Наличные;0;RUB;Наличные;32;RUB
05/08/2016;;;Наличные;5835;RUB;Сбербанк;5835;RUB
05/08/2016;;;UniCredit;900;RUB;Сбербанк;900;RUB
05/08/2016;Продукты;Ряженка;Наличные;62;RUB;Наличные;0;RUB
06/08/2016;Техника;Доска для ноута;Сбербанк;1020;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Яйцо;Сбербанк;39.6;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Хлеб;Сбербанк;13;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Приправа;Сбербанк;34;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Томатная паста;Сбербанк;58.5;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Пельмени;Сбербанк;119.9;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Морковь;Сбербанк;8.12;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Конфеты твикс;Сбербанк;77.19;RUB;Сбербанк;0;RUB
06/08/2016;Продукты;Картошка;Сбербанк;14.69;RUB;Сбербанк;0;RUB
07/08/2016;Продукты;Молоко;Сбербанк;54;RUB;Сбербанк;0;RUB
07/08/2016;Сладкое;Конфеты твикс;Сбербанк;91.03;RUB;Сбербанк;0;RUB
07/08/2016;Сладкое;Киткат;Сбербанк;61;RUB;Сбербанк;0;RUB
07/08/2016;Сладкое;Печенье;Сбербанк;32;RUB;Сбербанк;0;RUB
07/08/2016;Фрукты;Бананы;Сбербанк;24.97;RUB;Сбербанк;0;RUB
08/08/2016;;;UniCredit;50000;RUB;Счет Клик;50000;RUB
09/08/2016;Продукты;Колбаса;Сбербанк;153;RUB;Сбербанк;0;RUB
09/08/2016;Продукты;Сметана;Сбербанк;62;RUB;Сбербанк;0;RUB
09/08/2016;Сладкое;Конфеты;Сбербанк;107;RUB;Сбербанк;0;RUB
09/08/2016;Продукты;Майонез;Сбербанк;41;RUB;Сбербанк;0;RUB
10/08/2016;Здоровье;Ромашка;Сбербанк;86;RUB;Сбербанк;0;RUB
10/08/2016;Здоровье;Ревит;Сбербанк;47.5;RUB;Сбербанк;0;RUB
11/08/2016;Еда;обед;Сбербанк;321;RUB;Сбербанк;0;RUB
11/08/2016;Здоровье;Анаферон;Сбербанк;174;RUB;Сбербанк;0;RUB
12/08/2016;Сладкое;Киткат;Сбербанк;138.05;RUB;Сбербанк;0;RUB
12/08/2016;Продукты;Морковь;Сбербанк;8.45;RUB;Сбербанк;0;RUB
12/08/2016;Продукты;Хлеб;Сбербанк;12.5;RUB;Сбербанк;0;RUB
12/08/2016;Продукты;Картошка;Сбербанк;12;RUB;Сбербанк;0;RUB
12/08/2016;Фрукты;Бананы;Сбербанк;35;RUB;Сбербанк;0;RUB
12/08/2016;Здоровье;Мед;Сбербанк;126;RUB;Сбербанк;0;RUB
14/08/2016;;;Сбербанк;200;RUB;Наличные;200;RUB
14/08/2016;Связь;Мобильный банк;Сбербанк;60;RUB;Сбербанк;0;RUB
14/08/2016;Здоровье;Перекись 3%;Сбербанк;11.81;RUB;Сбербанк;0;RUB
14/08/2016;Здоровье;Хлоргексидина биглюконат;Сбербанк;12.02;RUB;Сбербанк;0;RUB
14/08/2016;Здоровье;Каметон;Сбербанк;63.31;RUB;Сбербанк;0;RUB
14/08/2016;Здоровье;Клацид;Сбербанк;510.86;RUB;Сбербанк;0;RUB
14/08/2016;Продукты;Пельмени;Сбербанк;129.9;RUB;Сбербанк;0;RUB
14/08/2016;Сладкое;Киткат;Сбербанк;88;RUB;Сбербанк;0;RUB
14/08/2016;Сладкое;Печенье вафельное;Сбербанк;34.2;RUB;Сбербанк;0;RUB
14/08/2016;Сладкое;Рулетики вафел.;Сбербанк;34.9;RUB;Сбербанк;0;RUB
14/08/2016;Здоровье;Анти-ангин;Сбербанк;170;RUB;Сбербанк;0;RUB
15/08/2016;Еда;Обед;Сбербанк;210;RUB;Сбербанк;0;RUB
17/08/2016;Еда;Обед;Сбербанк;210;RUB;Сбербанк;0;RUB
17/08/2016;Одежда;2 пары носков;Сбербанк;56;RUB;Сбербанк;0;RUB
17/08/2016;Сладкое;Киткат;Сбербанк;35;RUB;Сбербанк;0;RUB
17/08/2016;Сладкое;Коктейль шоколодный;Сбербанк;68;RUB;Сбербанк;0;RUB
19/08/2016;Мероприятия;Проставился за окончание ис;Сбербанк;3000;RUB;Сбербанк;0;RUB
19/08/2016;Зарплата;Аванс;Сбербанк;0;RUB;Сбербанк;10000;RUB
19/08/2016;Продукты;Колбаса;Сбербанк;92.73;RUB;Сбербанк;0;RUB
19/08/2016;Гигиена;Мыло;Сбербанк;39.3;RUB;Сбербанк;0;RUB
19/08/2016;Сладкое;Киткат;Сбербанк;105.26;RUB;Сбербанк;0;RUB
19/08/2016;Сладкое;Твикс;Сбербанк;64.81;RUB;Сбербанк;0;RUB
19/08/2016;Сладкое;Рулетики вафел.;Сбербанк;34.9;RUB;Сбербанк;0;RUB
19/08/2016;Проценты;%;UniCredit;0;RUB;UniCredit;8.19;RUB
20/08/2016;Суточные;;Наличные;0;RUB;Наличные;9800;RUB
20/08/2016;Жилье;;Сбербанк;8500;RUB;Сбербанк;0;RUB
20/08/2016;Гигиена;Бируши;Сбербанк;107.1;RUB;Сбербанк;0;RUB
20/08/2016;;;Сбербанк;11300;RUB;Наличные;11300;RUB
20/08/2016;;;Наличные;200;RUB;Сбербанк;200;RUB
20/08/2016;Гигиена;Зуб. паста колгейт;Сбербанк;37;RUB;Сбербанк;0;RUB
20/08/2016;Гигиена;Зуб. щетка;Сбербанк;24;RUB;Сбербанк;0;RUB
21/08/2016;Продукты;Вода;Наличные;80;RUB;Наличные;0;RUB
23/08/2016;Еда;Обед;Наличные;120;RUB;Наличные;0;RUB
23/08/2016;Еда;Ужин;Наличные;82;RUB;Наличные;0;RUB
24/08/2016;Еда;Обед;Наличные;101;RUB;Наличные;0;RUB
24/08/2016;Еда;Ужин;Наличные;116;RUB;Наличные;0;RUB
25/08/2016;Еда;Завтрак;Наличные;72;RUB;Наличные;0;RUB
25/08/2016;Еда;Обед;Наличные;159;RUB;Наличные;0;RUB
25/08/2016;Еда;Ужин;Наличные;100;RUB;Наличные;0;RUB
26/08/2016;Сладкое;;Наличные;100;RUB;Наличные;0;RUB
27/08/2016;Еда;Обед;Наличные;100;RUB;Наличные;0;RUB
28/08/2016;Еда;Обед;Наличные;78;RUB;Наличные;0;RUB
29/08/2016;Еда;Ужин;Наличные;167;RUB;Наличные;0;RUB
30/08/2016;Еда;Завтрак;Наличные;51;RUB;Наличные;0;RUB
30/08/2016;Еда;Обед;Наличные;114;RUB;Наличные;0;RUB
31/08/2016;Проценты;Payroll %;Счет Клик;0;RUB;Счет Клик;243.51;RUB
31/08/2016;Еда;Обед;Наличные;114;RUB;Наличные;0;RUB
01/09/2016;Еда;Завтрак;Наличные;96;RUB;Наличные;0;RUB
02/09/2016;Зарплата;За август;UniCredit;0;RUB;UniCredit;55030.06;RUB
02/09/2016;Еда;Обед;Наличные;108;RUB;Наличные;0;RUB
03/09/2016;Еда;Завтрак;Наличные;59;RUB;Наличные;0;RUB
04/09/2016;Еда;Обед;Наличные;91;RUB;Наличные;0;RUB
07/09/2016;Сладкое;Твикс;Сбербанк;170;RUB;Сбербанк;0;RUB
07/09/2016;Сладкое;;Сбербанк;115;RUB;Сбербанк;0;RUB
07/09/2016;Еда;Столовая;Сбербанк;124;RUB;Сбербанк;0;RUB
08/09/2016;Транспорт;На тройку;Сбербанк;100;RUB;Сбербанк;0;RUB
08/09/2016;Здоровье;Перекись, хлоргексидин, ревит;Сбербанк;77.2;RUB;Сбербанк;0;RUB
09/09/2016;Транспорт;На тройку;Наличные;500;RUB;Наличные;0;RUB
09/09/2016;Ошибка;Недостача с командировки;Наличные;76;RUB;Наличные;0;RUB
09/09/2016;Одежда;Зонт;Наличные;350;RUB;Наличные;0;RUB
09/09/2016;Одежда;2 пары носков;Наличные;80;RUB;Наличные;0;RUB
09/09/2016;;;Наличные;18150;RUB;Сбербанк;18150;RUB
09/09/2016;Продукты;Картошка;Сбербанк;11.21;RUB;Сбербанк;0;RUB
09/09/2016;Продукты;Хлеб;Сбербанк;22;RUB;Сбербанк;0;RUB
09/09/2016;Гигиена;порошок;Сбербанк;70.5;RUB;Сбербанк;0;RUB
09/09/2016;Продукты;Рис;Сбербанк;47.9;RUB;Сбербанк;0;RUB
09/09/2016;Продукты;Хинкали;Сбербанк;121.9;RUB;Сбербанк;0;RUB
09/09/2016;Сладкое;Печенье;Сбербанк;36;RUB;Сбербанк;0;RUB
09/09/2016;Продукты;Морковь;Сбербанк;7.89;RUB;Сбербанк;0;RUB
09/09/2016;Продукты;Чеснок;Сбербанк;28.7;RUB;Сбербанк;0;RUB
